Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
Yasser Larouci,fr FRA,"DF,MF",Troyes,fr Ligue 1,21,2001,20.0,35,1.75,23,1,3,2,5,1,1,0.05,1,0,0,0,0,0
Jordan Larsson,se SWE,"FW,MF",Schalke 04,de Bundesliga,25,1997,5.1,11,2.13,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,it Serie A,29,1992,17.5,39,2.23,25,0,5,4,3,2,3,0.17,1,0,1,1,0,0
Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,28,1993,2.4,1,0.41,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Latasa,es ESP,FW,Getafe,es La Liga,21,2001,5.0,12,2.41,11,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Toni Lato,es ESP,"DF,MF",Valencia,es La Liga,24,1997,10.2,28,2.76,20,5,1,0,1,1,3,0.30,1,0,1,0,1,0
Danny Latza,de GER,MF,Schalke 04,de Bundesliga,32,1989,9.5,15,1.58,6,4,0,3,2,0,0,0.00,0,0,0,0,0,0
Armand Lauriente,fr FRA,FW,Sassuolo,it Serie A,23,1998,24.2,113,4.68,78,10,15,3,4,3,12,0.50,7,0,2,1,2,0
Armand Lauriente,fr FRA,FW,Lorient,fr Ligue 1,23,1998,3.0,19,6.43,13,0,2,2,2,0,2,0.68,1,0,0,0,1,0
Roméo Lavia,be BEL,MF,Southampton,eng Premier League,18,2004,24.7,41,1.66,31,2,3,1,3,1,3,0.12,1,0,0,0,1,1
Lázaro,br BRA,"FW,MF",Almería,es La Liga,20,2002,8.0,23,2.89,15,1,2,2,3,0,2,0.25,2,0,0,0,0,0
Valentino Lazaro,at AUT,DF,Torino,it Serie A,26,1996,15.3,51,3.34,33,14,2,2,0,0,4,0.26,3,1,0,0,0,0
Marko Lazetić,rs SRB,FW,Milan,it Serie A,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Darko Lazović,rs SRB,"MF,DF",Hellas Verona,it Serie A,31,1990,24.9,67,2.69,46,11,5,2,0,3,5,0.20,3,2,0,0,0,0
Manuel Lazzari,it ITA,DF,Lazio,it Serie A,28,1993,20.9,29,1.39,24,1,1,0,2,1,4,0.19,4,0,0,0,0,0
Théo Le Bris,fr FRA,"MF,DF",Lorient,fr Ligue 1,19,2002,16.1,25,1.55,21,1,2,1,0,0,6,0.37,4,0,2,0,0,0
Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,24,1997,1.8,7,3.82,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0
Jérémy Le Douaron,fr FRA,"MF,FW",Brest,fr Ligue 1,24,1998,23.0,46,2.00,26,0,2,9,6,3,6,0.26,3,0,0,3,0,0
Enzo Le Fée,fr FRA,MF,Lorient,fr Ligue 1,22,2000,33.6,120,3.57,79,27,5,4,4,1,11,0.33,5,5,0,1,0,0
Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,32,1989,37.0,38,1.03,32,3,1,1,0,1,2,0.05,2,0,0,0,0,0
Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,32,1989,22.4,19,0.85,13,1,2,0,1,2,3,0.13,1,0,0,0,1,1
Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,25,1996,31.1,15,0.48,13,0,0,2,0,0,1,0.03,1,0,0,0,0,0
Rafael Leão,pt POR,"FW,MF",Milan,it Serie A,23,1999,26.9,123,4.57,80,3,24,8,8,0,18,0.67,12,1,4,0,1,0
Paolo Lebas,pt POR,MF,Ajaccio,fr Ligue 1,19,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,36,1985,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benjamin Lecomte,fr FRA,GK,Espanyol,es La Liga,31,1991,10.0,2,0.20,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,31,1991,19.0,5,0.26,5,0,0,0,0,0,1,0.05,1,0,0,0,0,0
Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,29,1993,34.0,10,0.29,6,3,0,0,1,0,1,0.03,0,0,0,0,1,0
Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,29,1993,30.7,56,1.82,42,2,2,6,1,3,7,0.23,5,0,0,1,0,1
Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,23,1999,25.0,20,0.80,15,0,0,1,3,1,4,0.16,3,0,0,0,1,0
Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,24,1998,7.4,5,0.68,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0
Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,31,1991,28.5,20,0.70,17,0,1,2,0,0,1,0.04,0,0,0,1,0,0
Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,29,1993,14.7,30,2.04,24,4,1,0,1,0,3,0.20,2,1,0,0,0,0
Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,26,1995,13.9,45,3.23,33,5,3,1,1,2,7,0.50,4,0,1,1,0,1
Félix Lemaréchal,ci CIV,MF,Brest,fr Ligue 1,18,2003,3.2,12,3.75,10,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Dexter Lembikisa,jm JAM,DF,Wolves,eng Premier League,18,2003,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mario Lemina,ga GAB,MF,Wolves,eng Premier League,28,1993,14.4,8,0.55,6,0,0,0,0,2,2,0.14,1,0,0,0,0,1
Mario Lemina,ga GAB,"MF,DF",Nice,fr Ligue 1,28,1993,9.3,12,1.29,11,0,0,0,0,1,1,0.11,1,0,0,0,0,0
Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,20,2002,1.5,7,4.81,4,0,2,1,0,0,0,0.00,0,0,0,0,0,0
Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27,1995,22.4,23,1.03,20,1,0,0,1,1,5,0.22,5,0,0,0,0,0
Bernd Leno,de GER,GK,Fulham,eng Premier League,30,1992,36.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,27,1994,14.3,41,2.86,25,14,1,1,0,0,5,0.35,4,1,0,0,0,0
Donovan Léon,gf GUF,GK,Auxerre,fr Ligue 1,29,1992,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio León,es ESP,FW,Valladolid,es La Liga,33,1989,14.8,26,1.75,17,2,2,3,2,0,3,0.20,2,0,0,1,0,0
Johann Lepenant,fr FRA,MF,Lyon,fr Ligue 1,19,2002,21.5,35,1.63,26,0,0,4,3,2,4,0.19,2,0,0,1,1,0
Mehdi Léris,dz ALG,"MF,DF",Sampdoria,it Serie A,24,1998,27.3,50,1.83,40,0,1,4,3,2,4,0.15,1,0,0,3,0,0
Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,27,1994,36.1,47,1.30,42,2,0,2,1,0,1,0.03,1,0,0,0,0,0
Benjamin Leroy,fr FRA,GK,Ajaccio,fr Ligue 1,33,1989,31.1,5,0.16,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,22,2000,13.2,31,2.34,24,0,1,4,1,1,7,0.53,7,0,0,0,0,0
Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,31,1990,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ruan Levine,br BRA,"MF,FW",Ajaccio,fr Ligue 1,23,1999,0.3,3,10.80,0,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,33,1988,31.6,91,2.88,68,1,6,12,4,0,16,0.51,10,0,1,5,0,0
Jamie Leweling,de GER,"FW,MF",Union Berlin,de Bundesliga,21,2001,2.9,10,3.42,5,0,2,2,1,0,2,0.68,1,0,0,1,0,0
Jamal Lewis,nir NIR,"DF,FW",Newcastle Utd,eng Premier League,24,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,17,2004,10.0,27,2.69,24,1,0,1,1,0,0,0.00,0,0,0,0,0,0
Keane Lewis-Potter,eng ENG,"FW,MF",Brentford,eng Premier League,21,2001,3.6,8,2.24,2,0,2,4,0,0,2,0.56,0,0,0,2,0,0
Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,34,1988,17.1,56,3.26,30,23,0,1,0,2,1,0.06,1,0,0,0,0,0
Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,26,1996,27.8,20,0.72,16,0,1,3,0,0,2,0.07,2,0,0,0,0,0
Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,22,1999,26.7,25,0.94,21,0,0,4,0,0,3,0.11,0,0,0,3,0,0
Dimitris Limnios,gr GRE,FW,Köln,de Bundesliga,24,1998,0.4,2,4.62,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,28,1994,15.2,6,0.40,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,22,2000,18.7,55,2.94,25,7,8,10,4,1,10,0.54,2,0,4,3,1,0
Karol Linetty,pl POL,MF,Torino,it Serie A,27,1995,21.0,41,1.96,32,4,1,1,2,1,1,0.05,1,0,0,0,0,0
Jesse Lingard,eng ENG,"FW,MF",Nott'ham Forest,eng Premier League,29,1992,10.3,25,2.44,18,1,2,3,1,0,2,0.20,1,0,0,1,0,0
Pol Lirola,es ESP,DF,Elche,es La Liga,24,1997,7.0,19,2.72,18,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Mateusz Lis,pl POL,GK,Troyes,fr Ligue 1,25,1997,8.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcin Listkowski,pl POL,"MF,FW",Lecce,it Serie A,24,1998,0.9,1,1.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Valentino Livramento,eng ENG,"DF,FW",Southampton,eng Premier League,19,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,24,1997,19.0,56,2.95,47,1,2,5,1,0,6,0.32,6,0,0,0,0,0
Javier Llabrés,es ESP,FW,Mallorca,es La Liga,19,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Diego Llorente,es ESP,DF,Leeds United,eng Premier League,28,1993,7.2,6,0.83,5,0,0,1,0,0,1,0.14,1,0,0,0,0,0
Diego Llorente,es ESP,DF,Roma,it Serie A,28,1993,6.4,4,0.63,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,27,1995,18.9,60,3.17,54,1,0,2,1,2,3,0.16,3,0,0,0,0,0
Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,35,1986,24.5,5,0.20,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,es La Liga,26,1996,12.5,60,4.79,45,4,2,4,5,0,3,0.24,3,0,0,0,0,0
Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,27,1994,34.5,70,2.03,58,1,1,2,5,3,8,0.23,6,1,0,1,0,0
Manuel Locatelli,it ITA,MF,Juventus,it Serie A,24,1998,27.2,56,2.06,46,3,2,3,1,1,7,0.26,5,0,1,0,1,0
Luka Lochoshvili,ge GEO,DF,Cremonese,it Serie A,24,1998,20.4,14,0.68,10,0,1,2,0,1,2,0.10,1,0,0,1,0,0
Banzouzi Locko,fr FRA,DF,Reims,fr Ligue 1,20,2002,11.8,21,1.78,18,0,1,0,1,1,0,0.00,0,0,0,0,0,0
Banzouzi Locko,fr FRA,DF,Brest,fr Ligue 1,20,2002,3.0,5,1.67,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Renan Lodi,br BRA,DF,Nott'ham Forest,eng Premier League,24,1998,24.6,30,1.22,22,6,0,1,1,0,4,0.16,3,0,0,1,0,0
Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,26,1996,17.1,36,2.11,31,0,3,1,1,0,4,0.23,4,0,0,0,0,0
Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,24,1997,28.0,62,2.22,46,1,2,7,6,0,6,0.21,4,0,0,1,1,0
Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,24,1997,19.2,87,4.53,60,6,10,5,5,1,12,0.62,8,0,1,2,1,0
Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,31,1990,31.3,1,0.03,1,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Rony Lopes,pt POR,"MF,FW",Troyes,fr Ligue 1,26,1995,26.1,94,3.61,47,27,8,10,2,0,8,0.31,4,2,0,2,0,0
David López,es ESP,DF,Girona,es La Liga,32,1989,18.4,11,0.60,10,0,0,0,0,1,2,0.11,2,0,0,0,0,0
Diego López,es ESP,GK,Rayo Vallecano,es La Liga,40,1981,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,24,1997,25.5,73,2.87,64,6,1,2,0,0,4,0.16,3,0,0,1,0,0
Pau López,es ESP,GK,Marseille,fr Ligue 1,27,1994,32.5,6,0.18,4,2,0,0,0,0,2,0.06,1,1,0,0,0,0
Unai López,es ESP,MF,Rayo Vallecano,es La Liga,26,1995,13.9,48,3.44,35,9,0,1,2,1,3,0.22,3,0,0,0,0,0
Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,20,2002,15.3,36,2.35,26,2,1,3,4,0,4,0.26,2,0,0,0,2,0
Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,36,1986,30.2,41,1.36,32,0,0,4,2,3,6,0.20,5,0,0,1,0,0
Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,27.3,55,2.02,44,4,1,2,2,2,5,0.18,5,0,0,0,0,0
Matteo Lovato,it ITA,DF,Salernitana,it Serie A,22,2000,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,33,1989,16.2,10,0.62,6,0,0,4,0,0,0,0.00,0,0,0,0,0,0
Sandi Lovrić,si SVN,MF,Udinese,it Serie A,24,1998,25.9,87,3.35,53,18,4,9,2,1,9,0.35,6,1,1,1,0,0
Jamal Lowe,jm JAM,"MF,FW",Bournemouth,eng Premier League,28,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anthony Lozano,hn HON,FW,Cádiz,es La Liga,29,1993,16.0,34,2.12,20,0,7,5,2,0,5,0.31,2,0,1,1,1,0
Hirving Lozano,mx MEX,FW,Napoli,it Serie A,27,1995,17.8,68,3.82,52,0,7,4,2,3,8,0.45,7,0,0,1,0,0
Pol Lozano,es ESP,MF,Espanyol,es La Liga,22,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,24,1998,3.2,5,1.55,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jhon Lucumí,co COL,DF,Bologna,it Serie A,24,1998,32.2,30,0.93,25,0,0,3,1,1,6,0.19,5,0,0,0,1,0
José Luis Gayà,es ESP,DF,Valencia,es La Liga,27,1995,30.1,94,3.12,70,13,4,3,4,0,7,0.23,4,1,0,1,1,0
José Luis Morales,es ESP,"FW,MF",Villarreal,es La Liga,35,1987,13.5,29,2.16,19,0,5,4,1,0,4,0.30,2,0,0,2,0,0
José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,32,1990,8.4,9,1.07,7,0,1,1,0,0,2,0.24,1,0,0,1,0,0
Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,24,1998,32.5,96,2.95,61,26,4,1,1,3,12,0.37,9,1,0,0,0,2
Romelu Lukaku,be BEL,FW,Inter,it Serie A,29,1993,18.4,73,3.96,59,0,6,5,3,0,11,0.60,9,0,2,0,0,0
Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,19,2002,33.2,17,0.51,17,0,0,0,0,0,3,0.09,3,0,0,0,0,0
Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,24,1997,26.6,85,3.19,48,10,16,2,7,2,9,0.34,5,1,1,1,1,0
Saša Lukić,rs SRB,MF,Fulham,eng Premier League,25,1996,4.6,5,1.09,4,0,0,0,0,1,1,0.22,0,0,0,0,0,1
Saša Lukić,rs SRB,MF,Torino,it Serie A,25,1996,13.3,44,3.31,35,3,0,2,3,1,2,0.15,2,0,0,0,0,0
Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,23,1999,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,30,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,25,1996,34.8,12,0.34,10,1,0,1,0,0,2,0.06,2,0,0,0,0,0
Lyanco,br BRA,DF,Southampton,eng Premier League,25,1997,13.1,9,0.69,6,1,1,1,0,0,0,0.00,0,0,0,0,0,0
Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,28,1993,12.3,29,2.36,19,6,1,2,1,0,2,0.16,0,2,0,0,0,0
Youssouf M'Changama,km COM,MF,Auxerre,fr Ligue 1,31,1990,12.0,29,2.42,19,5,0,0,5,0,2,0.17,1,0,0,0,1,0
Awer Mabil,au AUS,"MF,FW",Cádiz,es La Liga,26,1995,1.8,2,1.09,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexis Mac Allister,ar ARG,MF,Brighton,eng Premier League,23,1998,32.1,106,3.31,76,7,9,8,4,2,8,0.25,7,0,1,0,0,0
Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,28,1993,24.3,42,1.73,26,4,2,0,8,2,6,0.25,3,2,0,0,0,1
Darwin Machís,ve VEN,FW,Valladolid,es La Liga,29,1993,6.7,20,3.02,13,0,2,2,3,0,1,0.15,1,0,0,0,0,0
James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,25,1996,27.6,138,5.01,76,29,12,7,12,2,13,0.47,10,1,1,0,1,0
Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,20,2002,7.1,24,3.36,19,0,4,1,0,0,1,0.14,1,0,0,0,0,0
Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,25,1997,33.1,62,1.84,43,10,3,1,5,0,6,0.18,4,0,0,1,1,0
Lisandro Magallán,ar ARG,DF,Elche,es La Liga,28,1993,10.0,9,0.90,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Soungoutou Magassa,fr FRA,MF,Monaco,fr Ligue 1,18,2003,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giulio Maggiore,it ITA,MF,Salernitana,it Serie A,24,1998,9.9,14,1.41,11,0,0,2,1,0,1,0.10,1,0,0,0,0,0
Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,26,1995,17.0,13,0.76,11,0,1,1,0,0,2,0.12,1,0,1,0,0,0
Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,24,1998,18.8,34,1.81,29,0,2,2,0,1,5,0.27,3,0,0,1,0,1
Yohann Magnin,fr FRA,MF,Clermont Foot,fr Ligue 1,25,1997,26.7,47,1.76,39,0,1,1,2,4,3,0.11,3,0,0,0,0,0
Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,29,1993,8.5,5,0.59,5,0,0,0,0,0,1,0.12,1,0,0,0,0,0
Jon Magunacelaya,es ESP,"MF,FW",Real Sociedad,es La Liga,22,2000,0.7,4,5.54,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,31,1991,21.3,116,5.44,74,17,7,10,6,2,21,0.98,13,2,2,3,0,1
Arne Maier,de GER,MF,Augsburg,de Bundesliga,23,1999,21.8,42,1.93,25,8,0,3,3,3,5,0.23,2,0,0,2,0,1
Mike Maignan,fr FRA,GK,Milan,it Serie A,27,1995,22.0,3,0.14,3,0,0,0,0,0,1,0.05,1,0,0,0,0,0
Linton Maina,de GER,"FW,MF",Köln,de Bundesliga,23,1999,24.9,71,2.85,54,5,5,5,1,1,12,0.48,9,0,2,0,1,0
Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,17,2005,0.1,2,16.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ainsley Maitland-Niles,eng ENG,"DF,MF",Southampton,eng Premier League,24,1997,15.6,24,1.54,22,0,1,0,1,0,2,0.13,1,0,0,0,1,0
Jordan Majchrzak,pl POL,FW,Roma,it Serie A,17,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,24,1998,18.5,79,4.26,53,8,3,6,8,1,6,0.32,3,2,0,0,1,0
Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,24,1998,8.9,13,1.45,11,0,1,0,1,0,1,0.11,1,0,0,0,0,0
Jean-Victor Makengo,fr FRA,MF,Lorient,fr Ligue 1,24,1998,11.8,24,2.03,17,0,3,1,2,1,1,0.08,1,0,0,0,0,0
Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,19,2002,2.2,2,0.90,1,0,0,0,1,0,1,0.45,0,0,0,0,1,0
Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,27,1995,22.8,30,1.31,25,0,0,3,1,1,1,0.04,1,0,0,0,0,0
Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,22,1999,15.5,19,1.22,19,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lorenzo Malagrida,it ITA,"MF,DF",Sampdoria,it Serie A,18,2003,1.2,2,1.64,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Maldini,it ITA,"FW,MF",Spezia,it Serie A,20,2001,7.0,22,3.16,10,1,5,2,4,0,0,0.00,0,0,0,0,0,0
Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,23,1998,3.3,7,2.12,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Youssef Maleh,ma MAR,MF,Lecce,it Serie A,23,1998,7.5,11,1.47,8,1,0,1,1,0,1,0.13,1,0,0,0,0,0
Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,23,1999,19.0,80,4.22,50,9,12,4,5,0,14,0.74,9,0,3,1,1,0
Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,29,1993,6.1,26,4.25,16,7,1,1,1,0,2,0.33,2,0,0,0,0,0
Ruslan Malinovskyi,ua UKR,"MF,FW",Marseille,fr Ligue 1,29,1993,13.6,57,4.18,30,9,4,6,7,1,5,0.37,2,0,0,3,0,0
Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,31,1991,24.0,50,2.08,41,4,1,3,1,0,6,0.25,5,1,0,0,0,0
Mickael Malsa,mq MTQ,MF,Valladolid,es La Liga,26,1995,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,21,2000,38.0,4,0.11,1,3,0,0,0,0,1,0.03,0,1,0,0,0,0
Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,22,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,31.8,37,1.17,30,1,0,4,1,1,3,0.09,2,0,0,0,1,0
Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,37,1985,33.5,5,0.15,5,0,0,0,0,0,2,0.06,2,0,0,0,0,0
Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,20.6,23,1.12,21,0,0,0,1,1,1,0.05,1,0,0,0,0,0
Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,16.2,9,0.55,8,1,0,0,0,0,2,0.12,2,0,0,0,0,0
Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,25,1997,21.7,87,4.02,59,19,0,6,2,1,8,0.37,5,1,0,1,1,0
Sadio Mané,sn SEN,"FW,MF",Bayern Munich,de Bundesliga,30,1992,15.8,61,3.85,44,0,4,9,4,0,11,0.69,8,0,1,2,0,0
Orel Mangala,be BEL,MF,Nott'ham Forest,eng Premier League,24,1998,17.2,13,0.76,11,0,0,0,2,0,1,0.06,1,0,0,0,0,0
Thomas Mangani,fr FRA,MF,Ajaccio,fr Ligue 1,35,1987,14.8,42,2.84,16,24,0,1,1,0,1,0.07,1,0,0,0,0,0
Vito Mannone,it ITA,GK,Lorient,fr Ligue 1,34,1988,17.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,0.4,1,2.43,0,0,0,0,0,1,1,2.43,0,0,0,0,0,1
Myziane Maolida,fr FRA,"MF,FW",Reims,fr Ligue 1,23,1999,2.6,3,1.16,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,de Bundesliga,23,1999,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Faitout Maouassa,fr FRA,"FW,DF",Montpellier,fr Ligue 1,24,1998,21.4,57,2.66,39,6,5,4,2,1,10,0.47,10,0,0,0,0,0
Sekou Mara,fr FRA,"FW,MF",Southampton,eng Premier League,20,2002,6.2,12,1.95,8,0,3,0,0,1,3,0.49,2,0,1,0,0,0
Maranhão,br BRA,"FW,MF",Valencia,es La Liga,25,1996,5.0,12,2.42,8,0,3,1,0,0,0,0.00,0,0,0,0,0,0
Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,4.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Solly March,eng ENG,"FW,DF",Brighton,eng Premier League,28,1994,30.2,140,4.64,91,15,19,9,4,2,14,0.46,10,1,1,2,0,0
Agustín Marchesín,ar ARG,GK,Celta Vigo,es La Liga,34,1988,19.0,2,0.11,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Marchetti,it ITA,GK,Spezia,it Serie A,39,1983,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vincent Marchetti,fr FRA,MF,Ajaccio,fr Ligue 1,25,1997,27.2,52,1.91,43,0,2,4,3,0,9,0.33,8,0,0,0,1,0
Riccardo Marchizza,it ITA,DF,Sassuolo,it Serie A,24,1998,3.1,8,2.54,7,0,1,0,0,0,2,0.64,2,0,0,0,0,0
Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,30,1992,24.7,21,0.85,19,1,0,0,1,0,2,0.08,2,0,0,0,0,0
Emiliano Marcondes,dk DEN,MF,Bournemouth,eng Premier League,27,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
